2016-07-05 14:45:36 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 14:45:36 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 14:45:42 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 14:45:44 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 12345 was updated
2016-07-05 14:45:54 INFO  UserServiceJdbcImpl:426 - Request user 12345
2016-07-05 14:45:56 INFO  UserServiceJdbcImpl:426 - Request user 12345
2016-07-05 14:46:04 ERROR UserServiceJdbcImpl:98 - LoginException: failed attempt to log in with phone 12345
2016-07-05 14:57:00 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 14:57:00 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 14:57:09 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 14:57:16 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 12345 was updated
2016-07-05 14:58:12 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 14:58:12 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 14:58:14 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:00:39 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 15:00:39 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:00:40 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:02:51 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 15:02:51 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:02:53 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:02:55 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 12345 was updated
2016-07-05 15:04:54 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 15:04:54 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:04:55 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:04:58 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 12345 was updated
2016-07-05 15:06:52 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 15:06:52 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:06:54 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:07:09 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 1234 was updated
2016-07-05 15:16:53 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-05 15:16:53 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:16:54 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:17:09 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 1234 was updated
2016-07-05 15:17:27 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-05 15:17:29 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 12345 was updated
2016-07-05 15:35:46 ERROR UserServiceJdbcImpl:98 - LoginException: failed attempt to log in with phone 1234
2016-07-05 15:36:34 INFO  UserServiceJdbcImpl:106 - User 12345 logged in
2016-07-05 15:36:34 INFO  UserServiceJdbcImpl:426 - Request user 12345
2016-07-05 15:36:36 INFO  UserServiceJdbcImpl:426 - Request user 12345
2016-07-05 15:36:46 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 12345 was updated
2016-07-05 16:45:40 INFO  UserServiceJdbcImpl:426 - Request user 12345
2016-07-05 16:45:43 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 123456 was updated
2016-07-05 16:45:45 INFO  UserServiceJdbcImpl:426 - Request user 123456
2016-07-05 16:45:48 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 1234567 was updated
2016-07-06 10:28:22 ERROR UserServiceJdbcImpl:98 - LoginException: failed attempt to log in with phone 1234
2016-07-06 10:28:37 INFO  UserServiceJdbcImpl:56 - New passenger 1234 registered
2016-07-06 10:28:37 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 10:29:01 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:31:43 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 10:31:43 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:31:44 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:31:56 INFO  UserServiceJdbcImpl:503 - Change registered data for user. User 1234 was updated
2016-07-06 10:32:13 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:32:16 INFO  UserServiceJdbcImpl:155 - User 1234 makes new order 1
2016-07-06 10:32:42 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:32:44 INFO  UserServiceJdbcImpl:438 - Get all orders of user 1234
2016-07-06 10:32:44 ERROR UserServiceJdbcImpl:520 - WrongStatusOrderException: failed attempt to delete user 1234
2016-07-06 10:34:13 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:16 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:17 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:18 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:18 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:18 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:18 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:19 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:34:20 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:49:42 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 10:49:43 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:49:44 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:49:50 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 10:49:50 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:49:54 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:49:56 INFO  UserServiceJdbcImpl:438 - Get all orders of user 1234
2016-07-06 10:49:56 ERROR UserServiceJdbcImpl:520 - WrongStatusOrderException: failed attempt to delete user 1234
2016-07-06 10:49:59 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:50:01 INFO  UserServiceJdbcImpl:438 - Get all orders of user 1234
2016-07-06 10:50:01 ERROR UserServiceJdbcImpl:520 - WrongStatusOrderException: failed attempt to delete user 1234
2016-07-06 10:50:15 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:50:36 INFO  UserServiceJdbcImpl:80 - New driver 5678 registered
2016-07-06 10:50:36 INFO  UserServiceJdbcImpl:106 - User 5678 logged in
2016-07-06 10:50:39 INFO  UserServiceJdbcImpl:563 - Get all order by status NEW
2016-07-06 10:50:39 INFO  UserServiceJdbcImpl:450 - Found 1 orders with status NEW
2016-07-06 10:50:41 INFO  UserServiceJdbcImpl:468 - Create map of distances from orders to driver address Ukraine Kiev Starokievskaya 10
2016-07-06 10:50:45 INFO  UserServiceJdbcImpl:416 - User 5678 was take order 1 for execution
2016-07-06 10:50:52 INFO  UserServiceJdbcImpl:426 - Request user 5678
2016-07-06 10:50:53 INFO  UserServiceJdbcImpl:438 - Get all orders of user 5678
2016-07-06 10:50:53 ERROR UserServiceJdbcImpl:520 - WrongStatusOrderException: failed attempt to delete user 5678
2016-07-06 10:58:42 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 10:58:42 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:58:44 INFO  UserServiceJdbcImpl:438 - Get all orders of user 1234
2016-07-06 10:58:44 INFO  UserServiceJdbcImpl:300 - User 1234 get information for his last order 1
2016-07-06 10:58:50 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:58:50 INFO  UserServiceJdbcImpl:438 - Get all orders of user 1234
2016-07-06 10:58:53 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 10:58:59 INFO  UserServiceJdbcImpl:106 - User 5678 logged in
2016-07-06 10:58:59 INFO  UserServiceJdbcImpl:426 - Request user 5678
2016-07-06 10:58:59 INFO  UserServiceJdbcImpl:426 - Request user 5678
2016-07-06 10:59:02 INFO  UserServiceJdbcImpl:438 - Get all orders of user 5678
2016-07-06 10:59:02 INFO  UserServiceJdbcImpl:300 - User 5678 get information for his last order 2
2016-07-06 10:59:05 INFO  UserServiceJdbcImpl:426 - Request user 5678
2016-07-06 10:59:05 INFO  UserServiceJdbcImpl:438 - Get all orders of user 5678
2016-07-06 11:06:48 ERROR UserServiceJdbcImpl:98 - LoginException: failed attempt to log in with phone 1234
2016-07-06 11:07:09 INFO  UserServiceJdbcImpl:56 - New passenger 1234 registered
2016-07-06 11:07:09 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 11:07:14 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 11:07:16 INFO  UserServiceJdbcImpl:155 - User 1234 makes new order 1
2016-07-06 11:07:19 INFO  UserServiceJdbcImpl:438 - Get all orders of user 1234
2016-07-06 11:07:19 INFO  UserServiceJdbcImpl:300 - User 1234 get information for his last order 1
2016-07-06 11:07:24 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 11:07:26 INFO  UserServiceJdbcImpl:438 - Get all orders of user 1234
2016-07-06 11:07:26 ERROR UserServiceJdbcImpl:520 - WrongStatusOrderException: failed attempt to delete user 1234
2016-07-06 11:07:28 INFO  UserServiceJdbcImpl:426 - Request user 1234
2016-07-06 11:07:46 INFO  UserServiceJdbcImpl:80 - New driver 5678 registered
2016-07-06 11:07:46 INFO  UserServiceJdbcImpl:106 - User 5678 logged in
2016-07-06 11:07:48 INFO  UserServiceJdbcImpl:563 - Get all order by status NEW
2016-07-06 11:07:48 INFO  UserServiceJdbcImpl:450 - Found 1 orders with status NEW
2016-07-06 11:07:49 INFO  UserServiceJdbcImpl:468 - Create map of distances from orders to driver address Ukraine Kiev Starokievskaya 10
2016-07-06 11:07:54 INFO  UserServiceJdbcImpl:416 - User 5678 was take order 1 for execution
2016-07-06 11:08:00 INFO  UserServiceJdbcImpl:438 - Get all orders of user 5678
2016-07-06 11:08:00 INFO  UserServiceJdbcImpl:300 - User 5678 get information for his last order 2
2016-07-06 11:08:06 INFO  UserServiceJdbcImpl:426 - Request user 5678
2016-07-06 11:08:06 INFO  UserServiceJdbcImpl:438 - Get all orders of user 5678
2016-07-06 11:19:35 ERROR UserServiceJdbcImpl:98 - LoginException: failed attempt to log in with phone 1234
2016-07-06 11:19:57 INFO  UserServiceJdbcImpl:56 - New passenger 1234 registered
2016-07-06 11:19:58 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 11:20:00 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:20:00 ERROR UserServiceJdbcImpl:292 - OrderNotFoundException: failed attempt to get info about last order of user 1234
2016-07-06 11:20:03 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:20:03 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:20:08 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:20:09 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:20:10 INFO  UserServiceJdbcImpl:533 - User 1234 was deleted
2016-07-06 11:20:53 INFO  UserServiceJdbcImpl:56 - New passenger 1234 registered
2016-07-06 11:20:53 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 11:20:59 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:21:01 INFO  UserServiceJdbcImpl:155 - User 1234 makes new order 1
2016-07-06 11:21:23 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:21:25 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:21:25 ERROR UserServiceJdbcImpl:519 - WrongStatusOrderException: failed attempt to delete user 1234
2016-07-06 11:21:27 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:21:47 INFO  UserServiceJdbcImpl:80 - New driver 5678 registered
2016-07-06 11:21:47 INFO  UserServiceJdbcImpl:106 - User 5678 logged in
2016-07-06 11:22:16 INFO  UserServiceJdbcImpl:562 - Get all order by status NEW
2016-07-06 11:22:16 INFO  UserServiceJdbcImpl:449 - Found 1 orders with status NEW
2016-07-06 11:22:17 INFO  UserServiceJdbcImpl:467 - Create map of distances from orders to driver address Ukraine Kiev Starokievskaya 10
2016-07-06 11:22:21 INFO  UserServiceJdbcImpl:415 - User 5678 was take order 1 for execution
2016-07-06 11:22:41 INFO  UserServiceJdbcImpl:437 - Get all orders of user 5678
2016-07-06 11:22:41 INFO  UserServiceJdbcImpl:300 - User 5678 get information for his last order 1
2016-07-06 11:22:52 INFO  UserServiceJdbcImpl:425 - Request user 5678
2016-07-06 11:22:52 INFO  UserServiceJdbcImpl:437 - Get all orders of user 5678
2016-07-06 11:22:57 INFO  UserServiceJdbcImpl:425 - Request user 5678
2016-07-06 11:22:58 INFO  UserServiceJdbcImpl:437 - Get all orders of user 5678
2016-07-06 11:22:58 ERROR UserServiceJdbcImpl:519 - WrongStatusOrderException: failed attempt to delete user 5678
2016-07-06 11:23:01 INFO  UserServiceJdbcImpl:425 - Request user 5678
2016-07-06 11:23:07 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 11:23:07 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:23:09 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:23:09 INFO  UserServiceJdbcImpl:300 - User 1234 get information for his last order 1
2016-07-06 11:23:13 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:23:13 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:23:17 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:23:18 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:23:18 ERROR UserServiceJdbcImpl:519 - WrongStatusOrderException: failed attempt to delete user 1234
2016-07-06 11:23:24 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:23:24 INFO  UserServiceJdbcImpl:300 - User 1234 get information for his last order 1
2016-07-06 11:23:30 INFO  UserServiceJdbcImpl:323 - Order 1 was cancelled by user
2016-07-06 11:23:35 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:23:36 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:23:37 INFO  UserServiceJdbcImpl:533 - User 1234 was deleted
2016-07-06 11:25:07 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 11:25:08 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:25:10 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:25:10 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:25:13 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 11:25:15 INFO  UserServiceJdbcImpl:437 - Get all orders of user 1234
2016-07-06 11:25:15 INFO  UserServiceJdbcImpl:533 - User 1234 was deleted
2016-07-06 11:25:35 INFO  UserServiceJdbcImpl:106 - User 5678 logged in
2016-07-06 11:25:35 INFO  UserServiceJdbcImpl:425 - Request user 5678
2016-07-06 11:25:35 INFO  UserServiceJdbcImpl:425 - Request user 5678
2016-07-06 11:25:36 INFO  UserServiceJdbcImpl:437 - Get all orders of user 5678
2016-07-06 11:25:36 ERROR UserServiceJdbcImpl:292 - OrderNotFoundException: failed attempt to get info about last order of user 5678
2016-07-06 11:25:38 INFO  UserServiceJdbcImpl:425 - Request user 5678
2016-07-06 11:25:39 INFO  UserServiceJdbcImpl:437 - Get all orders of user 5678
2016-07-06 11:25:42 INFO  UserServiceJdbcImpl:425 - Request user 5678
2016-07-06 11:25:46 INFO  UserServiceJdbcImpl:502 - Change registered data for user. User 5678 was updated
2016-07-06 12:11:29 INFO  UserServiceJdbcImpl:56 - New passenger 1234 registered
2016-07-06 12:11:29 INFO  UserServiceJdbcImpl:106 - User 1234 logged in
2016-07-06 12:11:33 INFO  UserServiceJdbcImpl:425 - Request user 1234
2016-07-06 12:11:36 INFO  UserServiceJdbcImpl:155 - User 1234 makes new order 1
2016-07-08 09:50:40 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: myunit
	...]
2016-07-08 09:50:41 INFO  Version:45 - HHH000412: Hibernate Core {5.2.1.Final}
2016-07-08 09:50:41 INFO  Environment:213 - HHH000206: hibernate.properties not found
2016-07-08 09:50:41 INFO  Environment:318 - HHH000021: Bytecode provider name : javassist
2016-07-08 09:50:41 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-07-08 09:50:41 WARN  connections:71 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2016-07-08 09:50:41 INFO  connections:127 - HHH10001005: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/mytaxi]
2016-07-08 09:50:41 INFO  connections:136 - HHH10001001: Connection properties: {user=root, password=****}
2016-07-08 09:50:41 INFO  connections:141 - HHH10001003: Autocommit mode: false
2016-07-08 09:50:41 INFO  DriverManagerConnectionProviderImpl:39 - HHH000115: Hibernate connection pool size: 20 (min=1)
2016-07-08 09:50:42 INFO  Dialect:153 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2016-07-08 09:50:42 INFO  LobCreatorBuilderImpl:98 - HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
2016-07-08 09:52:45 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: myunit
	...]
2016-07-08 09:52:46 INFO  Version:37 - HHH000412: Hibernate Core {5.0.3.Final}
2016-07-08 09:52:46 INFO  Environment:213 - HHH000206: hibernate.properties not found
2016-07-08 09:52:46 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2016-07-08 09:52:46 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.0.Final}
2016-07-08 09:52:47 WARN  DriverManagerConnectionProviderImpl:72 - HHH000402: Using Hibernate built-in connection pool (not for production use!)
2016-07-08 09:52:47 INFO  DriverManagerConnectionProviderImpl:128 - HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/mytaxi]
2016-07-08 09:52:47 INFO  DriverManagerConnectionProviderImpl:137 - HHH000046: Connection properties: {user=root, password=****}
2016-07-08 09:52:47 INFO  DriverManagerConnectionProviderImpl:142 - HHH000006: Autocommit mode: false
2016-07-08 09:52:47 INFO  DriverManagerConnectionProviderImpl:39 - HHH000115: Hibernate connection pool size: 20 (min=1)
2016-07-08 09:52:48 INFO  Dialect:154 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2016-07-08 09:52:48 INFO  LobCreatorBuilderImpl:98 - HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
2016-07-08 09:56:18 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: myunit
	...]
2016-07-08 09:56:18 INFO  Version:37 - HHH000412: Hibernate Core {5.0.3.Final}
2016-07-08 09:56:18 INFO  Environment:213 - HHH000206: hibernate.properties not found
2016-07-08 09:56:18 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2016-07-08 09:56:19 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.0.Final}
2016-07-08 09:56:19 WARN  DriverManagerConnectionProviderImpl:72 - HHH000402: Using Hibernate built-in connection pool (not for production use!)
2016-07-08 09:56:19 INFO  DriverManagerConnectionProviderImpl:128 - HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/mytaxi]
2016-07-08 09:56:19 INFO  DriverManagerConnectionProviderImpl:137 - HHH000046: Connection properties: {user=root, password=****}
2016-07-08 09:56:19 INFO  DriverManagerConnectionProviderImpl:142 - HHH000006: Autocommit mode: false
2016-07-08 09:56:19 INFO  DriverManagerConnectionProviderImpl:39 - HHH000115: Hibernate connection pool size: 20 (min=1)
2016-07-08 09:56:20 INFO  Dialect:154 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2016-07-08 09:56:20 INFO  LobCreatorBuilderImpl:98 - HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
2016-07-08 09:56:21 INFO  PojoInstantiator:66 - HHH000182: No default (no-argument) constructor for class: ua.artcode.taxi.model.User (class must be instantiated by Interceptor)
2016-07-08 09:56:21 INFO  SchemaUpdate:101 - HHH000228: Running hbm2ddl schema update
2016-07-08 09:57:23 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: myunit
	...]
2016-07-08 09:57:23 INFO  Version:37 - HHH000412: Hibernate Core {5.0.3.Final}
2016-07-08 09:57:24 INFO  Environment:213 - HHH000206: hibernate.properties not found
2016-07-08 09:57:24 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2016-07-08 09:57:24 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.0.Final}
2016-07-08 09:57:24 WARN  DriverManagerConnectionProviderImpl:72 - HHH000402: Using Hibernate built-in connection pool (not for production use!)
2016-07-08 09:57:24 INFO  DriverManagerConnectionProviderImpl:128 - HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/mytaxi]
2016-07-08 09:57:24 INFO  DriverManagerConnectionProviderImpl:137 - HHH000046: Connection properties: {user=root, password=****}
2016-07-08 09:57:24 INFO  DriverManagerConnectionProviderImpl:142 - HHH000006: Autocommit mode: false
2016-07-08 09:57:24 INFO  DriverManagerConnectionProviderImpl:39 - HHH000115: Hibernate connection pool size: 20 (min=1)
2016-07-08 09:57:25 INFO  Dialect:154 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2016-07-08 09:57:25 INFO  LobCreatorBuilderImpl:98 - HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
